1204125045, -71, -854, 8209, -2, 250, 303
1204135041, -50, -1000, 8190, 136, 59, 438
1204145040, -41, -1262, 7979, 113, -113, 512
1204155043, -45, -1481, 7683, 42, -178, 455
1204165040, -10, -1546, 7519, 11, -102, 328
1204175043, 23, -1509, 7568, 32, 18, 192
1204185044, 7, -1395, 7709, 56, 103, 79
1204195043, 3, -1282, 7808, 23, 117, 10
1204205043, 30, -1184, 7907, -56, 60, -21
1204215044, 11, -1117, 7894, -163, -27, -7
1204225044, -5, -1070, 7780, -188, -110, 27
1204235040, 11, -1024, 7552, -162, -156, 71
1204245042, 7, -1010, 7460, -66, -88, 145
1204255044, 14, -1077, 7491, 81, 14, 216
1204265044, 21, -1157, 7556, 145, 84, 275
1204275040, 38, -1239, 7682, 116, 130, 315
1204285041, 26, -1370, 7798, 71, 146, 323
1204295042, -74, -1451, 7975, 156, 128, 257
1204305041, -123, -1335, 8023, 244, 46, 106
1204315044, -96, -1075, 7947, 116, -40, -12
1204325044, -62, -906, 7945, -91, -97, 17
1204335040, -14, -911, 7840, -38, -168, 131
1204345040, 15, -1038, 7632, 78, -229, 250
1204355044, 66, -1260, 7436, 44, -210, 321
1204365044, 69, -1399, 7305, 92, -126, 265
1204375044, 126, -1369, 7304, 198, -1, 155
1204385043, 82, -1285, 7399, 361, 135, 92
1204395044, 34, -1183, 7601, 492, 236, 73
1204405044, 21, -1070, 7784, 567, 243, 99
1204415040, -1, -1020, 7870, 540, 190, 151
1204425044, -31, -1120, 8002, 392, 127, 218
1204435043, -36, -1230, 8052, 372, 20, 223
1204445042, -14, -1322, 7933, 294, -134, 176
1204455044, -67, -1372, 7677, 275, -230, 87
1204465041, -47, -1272, 7520, 332, -185, -28
1204475041, 5, -1131, 7559, 338, -85, -87
1204485044, -57, -1031, 7690, 409, -6, -78
1204495044, -102, -913, 7888, 581, 14, -67
1204505042, -38, -777, 8033, 664, -44, -9
1204515043, -26, -806, 8089, 691, -146, 136
1204525043, -7, -949, 7990, 584, -270, 262
1204535041, -14, -1150, 7784, 261, -369, 311
1204545043, -12, -1279, 7476, 108, -404, 219
1204555045, 20, -1183, 7197, 291, -338, 54
1204565043, 45, -948, 7118, 457, -115, -17
1204575041, 106, -744, 7302, 628, 131, 64
1204585042, 115, -645, 7545, 910, 264, 248
1204595043, 222, -668, 7783, 1209, 301, 462
1204605044, 112, -826, 7902, 1575, 196, 667
1204615044, 51, -1007, 7947, 1700, 88, 735
1204625043, 73, -1082, 7910, 1615, -24, 679
1204635042, 128, -965, 7715, 1532, -156, 597
1204645040, -98, -928, 7587, 1737, -163, 590
1204655042, -2, -936, 7563, 1895, -40, 502
1204665043, 16, -882, 7625, 1572, 90, 455
1204675044, 16, -848, 7754, 1187, 190, 432
1204685040, -64, -849, 7938, 949, 233, 408
1204695044, -41, -853, 8080, 611, 182, 322
1204705043, -7, -802, 8012, 309, 55, 238
1204715042, -23, -718, 7942, 180, -42, 198
1204725044, -62, -609, 7776, 31, -93, 198
1204735042, -42, -603, 7760, -211, -73, 240
1204745042, -1, -672, 7924, -150, -34, 302
1204755042, 10, -726, 7994, 105, -121, 309
1204765042, 15, -806, 7744, 42, -248, 270
1204775042, 78, -922, 7475, 98, -240, 182
1204785040, 50, -938, 7312, 639, -137, 54
1204795043, 131, -741, 7284, 1354, 24, -48
1204805043, 52, -549, 7414, 1787, 175, -35
1204815042, 66, -470, 7598, 2135, 299, -18
1204825041, 106, -455, 7735, 2220, 302, 43
1204835042, 32, -510, 7805, 2359, 229, 116
1204845043, -50, -420, 7763, 3139, 171, 92
1204855043, -67, -316, 7838, 3360, 244, 100
1204865042, -18, -192, 7990, 3036, 290, 138
1204875040, -14, -150, 7977, 3260, 191, 176
1204885044, 119, -107, 7831, 4210, 33, 226
1204895043, 84, -14, 7691, 5316, -76, 357
1204905042, 31, 102, 7632, 6103, -14, 405
1204915043, 25, 234, 7394, 6301, 99, 428
1204925044, 17, 201, 7112, 6237, 304, 521
1204935042, -101, 205, 6844, 6116, 626, 543
1204945043, -172, 346, 6868, 5519, 1082, 425
1204955043, -60, 641, 7147, 5194, 1474, 311
1204965044, -123, 1014, 7598, 5757, 1704, 278
1204975044, -235, 1351, 7836, 6600, 1783, 329
1204985044, -175, 1513, 7717, 7046, 1816, 563
1204995044, -20, 1305, 7583, 6997, 1830, 918
1205005044, -193, 1110, 7073, 7257, 1829, 1075
1205015043, -220, 1159, 6828, 7610, 2145, 946
1205025043, -426, 1324, 6805, 7666, 2519, 789
1205035043, -710, 1372, 6949, 7516, 2887, 587
1205045043, -627, 1620, 7346, 8106, 3046, 254
1205055043, -942, 2608, 7128, 8583, 2963, 12
1205065043, -819, 3420, 7335, 7644, 3211, 137
1205075043, -558, 3703, 7769, 7183, 3268, 684
1205085043, -523, 3531, 8259, 6825, 3031, 1399
1205095043, -659, 2946, 8488, 6433, 2514, 1966
1205105043, -533, 2278, 8451, 6666, 1941, 2173
1205115043, -651, 1642, 8221, 6996, 1321, 2080
1205125043, -974, 1409, 7943, 7586, 764, 1405
1205135043, -1105, 1817, 7546, 7897, 415, 476
1205145043, -1115, 2465, 7301, 6844, 353, -225
1205155042, -942, 3095, 7044, 6030, 316, -677
1205165041, -1005, 3696, 6585, 6001, 339, -805
1205175043, -908, 4207, 6334, 6094, 574, -746
1205185042, -784, 4360, 6336, 6313, 852, -412
1205195041, -873, 4038, 6944, 6087, 1179, -14
1205205040, -910, 3534, 7769, 5762, 1170, 126
1205215040, -955, 3170, 8392, 5864, 701, -18
1205225044, -1155, 3075, 8614, 5356, 83, -359
1205235043, -1351, 3409, 8205, 4850, -643, -908
1205245042, -1304, 4221, 7309, 4736, -1242, -1412
1205255041, -1036, 5136, 6467, 4625, -1419, -1466
1205265041, -951, 5679, 6067, 4224, -1251, -1053
1205275040, -1005, 5797, 5990, 3581, -950, -455
1205285045, -956, 5646, 6100, 3121, -612, 153
1205295043, -934, 5135, 6404, 3060, -350, 646
1205305042, -882, 4490, 6535, 3618, -341, 846
1205315044, -947, 3802, 6709, 4230, -450, 754
1205325043, -1283, 3801, 6596, 5066, -726, 199
1205335041, -1423, 4569, 6242, 4887, -870, -502
1205345041, -1168, 5636, 5905, 4422, -777, -841
1205355041, -714, 6448, 5543, 4148, -605, -528
1205365043, -603, 6307, 5584, 3650, -352, 270
1205375041, -754, 5286, 5773, 3798, -279, 935
1205385044, -688, 3203, 6080, 4135, -500, 519
1205395043, -1024, 3432, 6248, 3529, -564, -364
1205405042, -1214, 4336, 6402, 2694, -729, -1261
1205415041, -1217, 5686, 5910, 2238, -1031, -1787
1205425040, -1175, 6821, 5174, 1835, -1140, -1734
1205435043, -1103, 7500, 4170, 2461, -1042, -1213
1205445043, -970, 7748, 3847, 3251, -429, -320
1205455044, -940, 7151, 4147, 4744, 243, 644
1205465044, -654, 6173, 4042, 5954, 657, 1221
1205475043, -328, 4782, 5126, 5857, 1287, 1529
1205485043, -881, 3838, 5747, 5600, 1206, 1231
1205495043, -970, 3909, 5676, 5031, 863, 340
1205505043, -754, 4449, 5336, 5290, 318, -548
1205515042, -577, 6195, 4562, 6104, 213, -1232
1205525040, -512, 7220, 4547, 3469, 729, -899
1205535043, -684, 7220, 4658, 1918, 865, -211
1205545042, -894, 6841, 5080, 2924, 740, 251
1205555043, -1033, 6243, 5128, 3039, 392, 462
1205565043, -1100, 5990, 4101, 2749, 43, 363
1205575043, -759, 6029, 3235, 3199, 258, 165
1205585043, -637, 5746, 2964, 4301, 789, 153
1205595043, -754, 5336, 3106, 5371, 1423, 38
1205605044, -711, 5155, 3995, 5220, 2094, -362
1205615042, -570, 5207, 5483, 4653, 2323, -855
1205625043, -1011, 5857, 6232, 4140, 1750, -1324
1205635040, -1425, 7184, 5770, 3307, 846, -1636
1205645043, -1258, 8216, 4947, 2101, 242, -1419
1205655044, -1050, 8240, 4185, 1739, -105, -728
1205665044, -1102, 7485, 3186, 2330, -283, -9
1205675040, -1161, 6567, 2698, 2630, 79, 301
1205685040, -1171, 5899, 3380, 2455, 709, 160
1205695044, -1202, 5797, 4254, 2019, 953, -298
1205705043, -1165, 5955, 4579, 1173, 808, -725
1205715041, -1166, 6270, 4025, 1422, 452, -1071
1205725042, -1213, 6590, 3646, 1984, 471, -1235
1205735044, -1336, 6816, 3782, 2778, 603, -1284
1205745044, -1402, 7170, 3797, 3180, 641, -1347
1205755040, -1473, 7666, 4104, 2533, 709, -1265
1205765042, -1446, 8077, 4322, 1623, 624, -1010
1205775043, -1348, 8132, 4568, 282, 443, -560
1205785042, -1314, 7628, 4719, -879, 113, -51
1205795044, -1436, 6790, 4512, -877, -401, 193
1205805044, -1640, 6475, 3592, -836, -814, -14
1205815043, -1625, 6540, 3217, -1830, -685, -330
1205825041, -1488, 6717, 3153, -2303, -485, -565
1205835044, -1530, 6925, 3678, -2540, -200, -667
1205845042, -1709, 7232, 3983, -3039, -142, -633
1205855044, -1729, 7590, 4031, -3530, -165, -483
1205865041, -1506, 7744, 4063, -3894, -206, -209
1205875044, -1334, 7495, 4187, -3652, -298, 252
1205885043, -1415, 6976, 3987, -3115, -472, 668
1205895042, -1258, 6156, 4110, -3404, -476, 832
1205905043, -1294, 5424, 4095, -3652, -541, 667
1205915043, -1390, 5244, 4105, -4206, -498, 194
1205925043, -1556, 5470, 4531, -5334, -330, -309
1205935040, -1462, 6063, 4693, -5203, -392, -790
1205945043, -1250, 6785, 4144, -4310, -566, -936
1205955040, -1367, 7083, 3953, -4707, -331, -629
1205965042, -1608, 6947, 4353, -5388, -16, -277
1205975040, -1321, 6724, 4498, -5447, 42, -101
1205985041, -946, 6330, 4535, -5530, 152, 214
1205995040, -1169, 5747, 4853, -4676, 222, 466
1206005043, -1238, 5396, 4768, -3323, 127, 332
1206015041, -1246, 5354, 4734, -3618, 256, 102
1206025044, -1381, 5495, 4863, -4485, 506, -90
1206035040, -1515, 5622, 5252, -4799, 740, -190
1206045040, -1395, 5515, 5874, -4963, 887, -198
1206055044, -1182, 5373, 6314, -5358, 768, -187
1206065043, -1352, 5249, 6483, -5301, 463, -154
1206075043, -1537, 5270, 6355, -4396, 50, -284
1206085044, -1588, 5570, 5962, -4414, -239, -461
1206095041, -1392, 5818, 5757, -5153, -268, -430
1206105044, -1514, 5984, 5544, -5082, -254, -211
1206115041, -1467, 6022, 5183, -4927, -200, 87
1206125043, -1351, 5676, 5130, -4445, 12, 431
1206135042, -1498, 5216, 5290, -3207, 267, 658
1206145040, -1471, 4814, 5591, -3030, 545, 717
1206155043, -1303, 4344, 6221, -3236, 800, 721
1206165041, -1309, 4190, 6890, -2142, 751, 552
1206175043, -1268, 4312, 7081, -2060, 367, 297
1206185042, -1283, 4380, 7029, -3164, 50, 148
1206195040, -1429, 4494, 6809, -3603, -261, -6
1206205040, -1412, 4701, 6554, -4372, -452, -142
1206215042, -1505, 5047, 6196, -5005, -558, -109
1206225040, -1734, 5281, 5847, -5067, -482, -2
1206235044, -1517, 5386, 5711, -5539, -228, 163
1206245043, -1265, 5396, 5791, -5383, -11, 594
1206255040, -1232, 5059, 5861, -4343, 135, 1101
1206265041, -1318, 4342, 6250, -4183, 357, 1516
1206275043, -1344, 3514, 6819, -4423, 479, 1611
1206285044, -1477, 2839, 7376, -4029, 412, 1344
1206295044, -1436, 2655, 7631, -3434, 97, 778
1206305043, -1432, 2980, 7569, -3500, -231, 207
1206315043, -1331, 3476, 7441, -3800, -477, -185
1206325040, -1273, 3943, 6983, -4251, -733, -333
1206335042, -1274, 4231, 6507, -4554, -786, -266
1206345040, -1159, 4205, 6262, -4360, -656, -74
1206355042, -1093, 4141, 6244, -3760, -502, 216
1206365042, -1172, 3912, 6357, -2753, -323, 567
1206375042, -1138, 3423, 6709, -2135, -95, 818
1206385043, -1100, 2969, 6965, -2118, -11, 856
1206395040, -1115, 2660, 7060, -2387, -11, 727
1206405041, -1152, 2458, 7250, -2292, 1, 488
1206415040, -1129, 2545, 7232, -1835, -102, 121
1206425044, -1165, 2958, 7120, -1889, -140, -151
1206435042, -1142, 3410, 7246, -2133, -86, -221
1206445040, -1101, 3625, 7405, -2165, -109, -63
1206455042, -1163, 3600, 7432, -2365, -210, 174
1206465043, -1162, 3418, 7394, -2806, -325, 384
1206475042, -1073, 3118, 7277, -2947, -433, 543
1206485042, -1116, 2786, 7094, -2632, -524, 611
1206495042, -1123, 2545, 6889, -2338, -496, 528
1206505042, -1071, 2496, 6804, -2418, -363, 360
1206515043, -1082, 2559, 6815, -2550, -193, 240
1206525043, -1149, 2621, 7153, -2347, 6, 181
1206535041, -1100, 2728, 7535, -1995, 59, 120
1206545044, -982, 2693, 7657, -2204, -53, 148
1206555041, -1002, 2546, 7637, -2469, -198, 222
1206565041, -998, 2454, 7396, -2340, -326, 209
1206575043, -1124, 2427, 7157, -2485, -331, 176
1206585042, -1166, 2417, 7267, -2576, -175, 143
1206595042, -1066, 2515, 7426, -2247, -112, 78
1206605043, -1012, 2538, 7444, -2277, -155, 115
1206615043, -1034, 2335, 7550, -2334, -150, 215
1206625042, -1073, 2042, 7638, -2172, -195, 245
1206635042, -1135, 1917, 7563, -2009, -280, 98
1206645044, -1109, 2070, 7316, -1581, -341, -133
1206655041, -1101, 2362, 7194, -1379, -226, -224
1206665043, -1022, 2539, 7383, -1517, -63, -139
1206675041, -993, 2479, 7690, -1704, -13, 63
1206685043, -1037, 2325, 7829, -2066, -134, 195
1206695042, -1020, 2201, 7734, -2351, -354, 228
1206705042, -937, 2069, 7445, -2619, -515, 275
1206715044, -936, 1887, 7152, -2702, -540, 309
1206725040, -1014, 1690, 6997, -2571, -386, 248
1206735043, -1115, 1708, 7093, -2464, -138, 102
1206745043, -1041, 1968, 7159, -2120, 30, -32
1206755043, -1018, 2160, 7366, -1858, 186, 57
1206765043, -932, 2156, 7690, -1753, 281, 255
1206775042, -919, 1971, 7926, -1929, 187, 456
1206785040, -904, 1673, 8018, -2384, -1, 608
1206795042, -843, 1307, 7969, -2651, -207, 647
1206805043, -867, 941, 7753, -2658, -375, 553
1206815043, -959, 844, 7493, -2981, -425, 310
1206825040, -966, 1006, 7445, -3574, -291, 57
1206835042, -926, 1263, 7673, -3958, -147, -130
1206845043, -905, 1454, 7824, -4229, -128, -153
1206855041, -882, 1442, 7919, -4171, -177, -21
1206865041, -797, 1256, 7646, -3345, -322, 109
1206875043, -825, 975, 7284, -2691, -288, 220
1206885044, -918, 640, 7257, -2550, -25, 231
1206895041, -952, 431, 7553, -2471, 250, 114
1206905040, -983, 514, 7853, -2281, 376, -88
1206915041, -1043, 812, 8070, -2226, 367, -235
1206925042, -1085, 1008, 8251, -2383, 325, -222
1206935042, -990, 1007, 8502, -2407, 202, -91
1206945044, -880, 751, 8559, -2470, -72, 59
1206955040, -834, 459, 8158, -2578, -412, 79
1206965042, -809, 258, 7466, -2672, -609, -18
1206975042, -842, 167, 6962, -2811, -484, -177
1206985041, -971, 278, 6824, -2539, -139, -325
1206995040, -1009, 506, 7193, -1812, 285, -390
1207005042, -892, 667, 7770, -1307, 536, -331
1207015043, -719, 697, 8151, -1373, 489, -164
1207025044, -698, 492, 8232, -1458, 257, 83
1207035043, -761, 96, 7969, -1227, 42, 216
1207045043, -841, -73, 7532, -1002, -52, 135
1207055042, -883, -53, 7248, -928, 100, -7
1207065043, -831, -30, 7500, -872, 411, -87
1207075043, -773, -59, 7930, -623, 564, -122
1207085043, -823, -115, 8157, -474, 492, -155
1207095043, -903, -79, 8087, -497, 339, -233
1207105043, -893, -60, 8074, -672, 268, -294
1207115043, -776, -76, 7986, -1036, 196, -374
1207125044, -689, -71, 7766, -1391, 131, -450
1207135044, -703, -22, 7412, -1111, 116, -487
1207145044, -805, 15, 7008, -498, 213, -447
1207155040, -1062, 10, 6677, -59, 463, -393
1207165043, -1384, 80, 6758, 350, 921, -372
1207175042, -1389, 336, 7350, 575, 1349, -403
1207185044, -1257, 532, 8023, 320, 1471, -367
1207195043, -1234, 450, 8326, -244, 1283, -240
1207205044, -1124, 140, 8186, -733, 979, -175
1207215042, -1134, -106, 7693, -921, 726, -253
1207225040, -1388, -33, 6694, -703, 717, -385
1207235040, -1696, 320, 7111, -163, 1545, -565
1207245041, -1672, 726, 8355, 284, 1995, -482
1207255044, -1374, 918, 9250, 647, 1873, -239
1207265042, -1021, 692, 9306, 275, 1268, 86
1207275043, -889, 106, 8700, -230, 595, 327
1207285043, -806, -562, 7571, -402, 169, 248
1207295044, -700, -841, 6515, -755, 268, -162
1207305043, -682, -760, 5887, -1081, 839, -666
1207315042, -802, -562, 5995, -993, 1685, -1041
1207325045, -899, -299, 6626, -683, 2483, -1297
1207335043, -1225, 189, 7205, -661, 3000, -1518
1207345043, -1446, 949, 7593, -569, 3344, -1622
1207355043, -1467, 1339, 7925, -65, 3610, -1333
1207365042, -1738, 1117, 8282, 592, 3776, -745
1207375040, -2065, 583, 8796, 1110, 3926, -229
1207385043, -2092, 180, 9064, 1551, 3908, -16
1207395041, -2079, -212, 8998, 1682, 3720, 17
1207405040, -2089, -726, 8662, 1441, 3536, -117
1207415040, -1990, -1316, 8269, 918, 3452, -480
1207425043, -2010, -1765, 7786, 238, 3415, -1102
1207435043, -2672, -1721, 7384, -91, 3525, -1887
1207445041, -3134, -917, 7681, 553, 3927, -2712
1207455041, -3164, 426, 8292, 1215, 4199, -3245
1207465043, -3396, 1625, 8715, 815, 4095, -3223
1207475044, -3114, 2445, 8489, 661, 3756, -2687
1207485045, -2940, 2255, 7588, 1065, 3371, -1624
1207495040, -3196, 1016, 6554, 1879, 3341, -602
1207505041, -3823, -326, 6357, 2821, 3819, -267
1207515040, -4331, -757, 7523, 3279, 4548, -698
1207525040, -4322, 0, 9290, 3096, 4864, -1404
1207535044, -3763, 1056, 10516, 2145, 4316, -1707
1207545044, -3187, 1502, 10447, 1087, 3041, -1363
1207555044, -3005, 1188, 9199, 362, 1691, -669
1207565043, -3015, 23, 7308, -50, 884, -142
