-0.0812, -0.0068, 0.9578, 0.5722, 0.4196, 0.2670
-0.0800, -0.0060, 0.9581, 0.6485, 0.3433, 0.2518
-0.0800, -0.0060, 0.9581, 0.6485, 0.3433, 0.2518
-0.0820, -0.0081, 0.9633, 0.6180, 0.3128, 0.2213
-0.0804, -0.0076, 0.9627, 0.6943, 0.3586, 0.2213
-0.0800, -0.0089, 0.9639, 0.5112, 0.3586, 0.3433
-0.0800, -0.0089, 0.9639, 0.5112, 0.3586, 0.3433
-0.0810, -0.0080, 0.9627, 0.5569, 0.4196, 0.2975
-0.0808, -0.0075, 0.9597, 0.6638, 0.3738, 0.2518
-0.0797, -0.0068, 0.9583, 0.6485, 0.3586, 0.2670
-0.0797, -0.0068, 0.9583, 0.6485, 0.3586, 0.2670
-0.0783, -0.0065, 0.9627, 0.6332, 0.3433, 0.2823
-0.0783, -0.0070, 0.9617, 0.6180, 0.3738, 0.1602
-0.0804, -0.0076, 0.9600, 0.6790, 0.3586, 0.2365
-0.0804, -0.0076, 0.9600, 0.6790, 0.3586, 0.2365
-0.0815, -0.0065, 0.9591, 0.6790, 0.3586, 0.2975
-0.0806, -0.0067, 0.9636, 0.6332, 0.2975, 0.2823
-0.0784, -0.0073, 0.9630, 0.6332, 0.2365, 0.2823
-0.0782, -0.0060, 0.9603, 0.6790, 0.3128, 0.3433
-0.0782, -0.0060, 0.9603, 0.6790, 0.3128, 0.3433
-0.0787, -0.0075, 0.9603, 0.6790, 0.4044, 0.3738
-0.0812, -0.0082, 0.9606, 0.6638, 0.4044, 0.3128
-0.0812, -0.0067, 0.9624, 0.6332, 0.3433, 0.2060
-0.0812, -0.0067, 0.9624, 0.6332, 0.3433, 0.2060
-0.0801, -0.0073, 0.9597, 0.6180, 0.3128, 0.2670
-0.0770, -0.0071, 0.9605, 0.6638, 0.2670, 0.3128
-0.0799, -0.0064, 0.9635, 0.6638, 0.3281, 0.2823
-0.0799, -0.0064, 0.9635, 0.6638, 0.3281, 0.2823
-0.0799, -0.0086, 0.9620, 0.5875, 0.3128, 0.3433
-0.0795, -0.0059, 0.9586, 0.6485, 0.2670, 0.2975
-0.0804, -0.0059, 0.9610, 0.6485, 0.2518, 0.3128
-0.0804, -0.0059, 0.9610, 0.6485, 0.2518, 0.3128
-0.0797, -0.0070, 0.9622, 0.5722, 0.2975, 0.3128
-0.0831, -0.0063, 0.9609, 0.6180, 0.3891, 0.3128
-0.0816, -0.0086, 0.9613, 0.6638, 0.3891, 0.3128
-0.0816, -0.0086, 0.9613, 0.6638, 0.3891, 0.3128
-0.0804, -0.0067, 0.9628, 0.7706, 0.2365, 0.2518
-0.0788, -0.0093, 0.9599, 0.6027, 0.3433, 0.2823
-0.0814, -0.0068, 0.9603, 0.6332, 0.4044, 0.3128
-0.0814, -0.0068, 0.9603, 0.6332, 0.4044, 0.3128
-0.0806, -0.0059, 0.9605, 0.6485, 0.2975, 0.3281
-0.0792, -0.0086, 0.9606, 0.6027, 0.3891, 0.2670
-0.0795, -0.0058, 0.9625, 0.6027, 0.3281, 0.2213
-0.0795, -0.0058, 0.9625, 0.6027, 0.3281, 0.2213
-0.0784, -0.0063, 0.9625, 0.6027, 0.3128, 0.2823
-0.0795, -0.0082, 0.9621, 0.6027, 0.4196, 0.1907
-0.0799, -0.0070, 0.9613, 0.6790, 0.3586, 0.2213
-0.0799, -0.0070, 0.9613, 0.6790, 0.3586, 0.2213
-0.0788, -0.0068, 0.9626, 0.7248, 0.2823, 0.2823
-0.0788, -0.0065, 0.9606, 0.6485, 0.3281, 0.2975
-0.0795, -0.0081, 0.9620, 0.6027, 0.2975, 0.3128
-0.0828, -0.0063, 0.9615, 0.5722, 0.3891, 0.3281
-0.0828, -0.0063, 0.9615, 0.5722, 0.3891, 0.3281
-0.0805, -0.0056, 0.9611, 0.5875, 0.3738, 0.2365
-0.0804, -0.0051, 0.9650, 0.6332, 0.2975, 0.2365
-0.0820, -0.0057, 0.9600, 0.6638, 0.2365, 0.2060
-0.0820, -0.0057, 0.9600, 0.6638, 0.2365, 0.2060
-0.0776, -0.0085, 0.9613, 0.6180, 0.3128, 0.2823
-0.0809, -0.0062, 0.9624, 0.5112, 0.5264, 0.2823
-0.0812, -0.0068, 0.9615, 0.5569, 0.4196, 0.2060
-0.0812, -0.0068, 0.9615, 0.5569, 0.4196, 0.2060
-0.0803, -0.0081, 0.9600, 0.5875, 0.2518, 0.2823
-0.0786, -0.0074, 0.9620, 0.6790, 0.2365, 0.2518
-0.0803, -0.0070, 0.9582, 0.7248, 0.3281, 0.2213
-0.0803, -0.0070, 0.9582, 0.7248, 0.3281, 0.2213
-0.0792, -0.0091, 0.9594, 0.6485, 0.3433, 0.1755
-0.0814, -0.0070, 0.9616, 0.6790, 0.2823, 0.2518
-0.0803, -0.0067, 0.9627, 0.6638, 0.2670, 0.2975
-0.0803, -0.0067, 0.9627, 0.6638, 0.2670, 0.2975
-0.0810, -0.0082, 0.9613, 0.6485, 0.3738, 0.2975
-0.0810, -0.0080, 0.9574, 0.5875, 0.3433, 0.2365
-0.0799, -0.0080, 0.9593, 0.5112, 0.3128, 0.3738
-0.0799, -0.0080, 0.9593, 0.5112, 0.3128, 0.3738
-0.0817, -0.0087, 0.9613, 0.6180, 0.3128, 0.3281
-0.0797, -0.0080, 0.9641, 0.5875, 0.2975, 0.3433
-0.0798, -0.0078, 0.9609, 0.6180, 0.3281, 0.2670
-0.0798, -0.0078, 0.9609, 0.6180, 0.3281, 0.2670
-0.0825, -0.0064, 0.9580, 0.6943, 0.3433, 0.2365
-0.0792, -0.0058, 0.9594, 0.6332, 0.3281, 0.2975
-0.0786, -0.0082, 0.9597, 0.7706, 0.3281, 0.2670
-0.0786, -0.0082, 0.9597, 0.7706, 0.3281, 0.2670
-0.0801, -0.0071, 0.9622, 0.6790, 0.2670, 0.3738
-0.0781, -0.0062, 0.9615, 0.6485, 0.3433, 0.3433
-0.0814, -0.0085, 0.9610, 0.7706, 0.3738, 0.2823
-0.0814, -0.0085, 0.9610, 0.7706, 0.3738, 0.2823
-0.0821, -0.0074, 0.9597, 0.7095, 0.3433, 0.2975
